"","NodeID","extinction_mean","extinction_sd","extinction_lower95","extinction_upper95","web"
"253","253",0.708369999999998,0.454515136095568,0,1,"life_stage_wo_parasites"
"254","254",0.57881,0.493752389173241,0,1,"life_stage_wo_parasites"
"255","255",0.576370000000002,0.494135674486519,0,1,"life_stage_wo_parasites"
"256","256",0.57738,0.49397851749588,0,1,"life_stage_wo_parasites"
"257","257",0.70793,0.454716596103186,0,1,"life_stage_wo_parasites"
"258","258",0.708260000000002,0.454565549396664,0,1,"life_stage_wo_parasites"
"259","259",0.708180000000001,0.454602193385983,0,1,"life_stage_wo_parasites"
"260","260",0.362019999999999,0.4805869632424,0,1,"life_stage_wo_parasites"
"261","261",0.359500000000001,0.479856283297955,0,1,"life_stage_wo_parasites"
"262","262",0.19969,0.399769311046977,0,1,"life_stage_wo_parasites"
"264","264",0.199180000000001,0.399385681627427,0,1,"life_stage_wo_parasites"
"265","265",0.755100000000001,0.430030044599589,0,1,"life_stage_wo_parasites"
"266","266",0.706699999999998,0.455277039583488,0,1,"life_stage_wo_parasites"
"267","267",0.71074,0.453421115858918,0,1,"life_stage_wo_parasites"
"268","268",0.711360000000001,0.453132435045071,0,1,"life_stage_wo_parasites"
"269","269",0.200099999999998,0.400076980862666,0,1,"life_stage_wo_parasites"
"270","270",0.19923,0.39942333743777,0,1,"life_stage_wo_parasites"
"272","272",0.19873,0.399046337509233,0,1,"life_stage_wo_parasites"
"280","280",0.55674,0.496772624275746,0,1,"life_stage_wo_parasites"
"281","281",0.556040000000001,0.496852077604479,0,1,"life_stage_wo_parasites"
"282","282",0.55762,0.496671322328778,0,1,"life_stage_wo_parasites"
"301","301",0.469050000000002,0.499043673384956,0,1,"life_stage_wo_parasites"
"302","302",0.201630000000001,0.401219332621599,0,1,"life_stage_wo_parasites"
"304","304",0.20044,0.400331623849191,0,1,"life_stage_wo_parasites"
"305","305",0.199999999999999,0.400002000015359,0,1,"life_stage_wo_parasites"
"306","306",0.64679,0.477969643858179,0,1,"life_stage_wo_parasites"
"307","307",0.648310000000001,0.477500182161262,0,1,"life_stage_wo_parasites"
"308","308",0.64803,0.477587060120105,0,1,"life_stage_wo_parasites"
"316","316",0.4649,0.49876896225078,0,1,"life_stage_wo_parasites"
"317","317",0.466460000000001,0.498876294461946,0,1,"life_stage_wo_parasites"
"318","318",0.467120000000001,0.498920228908348,0,1,"life_stage_wo_parasites"
"319","319",0.20008,0.400061987816892,0,1,"life_stage_wo_parasites"
"320","320",0.463929999999999,0.498699751467692,0,1,"life_stage_wo_parasites"
"321","321",0.469289999999999,0.499058500071943,0,1,"life_stage_wo_parasites"
"322","322",0.468740000000002,0.49902435076113,0,1,"life_stage_wo_parasites"
"323","323",0.200520000000002,0.400391474351694,0,1,"life_stage_wo_parasites"
"324","324",0.201119999999998,0.400839559329874,0,1,"life_stage_wo_parasites"
"325","325",0.199,0.399250039456624,0,1,"life_stage_wo_parasites"
"327","327",0.201649999999999,0.40123420515834,0,1,"life_stage_wo_parasites"
"328","328",0.68502,0.464510233792252,0,1,"life_stage_wo_parasites"
"329","329",0.687220000000001,0.463627890778877,0,1,"life_stage_wo_parasites"
"330","330",0.72415,0.446943816477677,0,1,"life_stage_wo_parasites"
"331","331",0.725590000000001,0.446218716563676,0,1,"life_stage_wo_parasites"
"332","332",0.555370000000001,0.496927190307217,0,1,"life_stage_wo_parasites"
"333","333",0.557690000000001,0.496663196385337,0,1,"life_stage_wo_parasites"
"334","334",0.557819999999999,0.496648078817952,0,1,"life_stage_wo_parasites"
"335","335",0.466879999999999,0.498904354216087,0,1,"life_stage_wo_parasites"
"336","336",0.468300000000001,0.49899659315091,0,1,"life_stage_wo_parasites"
"337","337",0.46811,0.498984486487757,0,1,"life_stage_wo_parasites"
"338","338",0.65023,0.476899592610713,0,1,"life_stage_wo_parasites"
"339","339",0.649939999999999,0.476990850648882,0,1,"life_stage_wo_parasites"
"340","340",0.201119999999998,0.400839559329876,0,1,"life_stage_wo_parasites"
"342","342",0.20111,0.40083210271099,0,1,"life_stage_wo_parasites"
"343","343",0.19963,0.399724231057953,0,1,"life_stage_wo_parasites"
"345","345",0.158609999999998,0.365313841021758,0,1,"life_stage_wo_parasites"
"346","346",0.199659999999999,0.399746772813849,0,1,"life_stage_wo_parasites"
"347","347",0.199210000000004,0.399408276291104,0,1,"life_stage_wo_parasites"
"348","348",0.201620000000001,0.40121189577304,0,1,"life_stage_wo_parasites"
"350","350",0.160920000000001,0.367458982555602,0,1,"life_stage_wo_parasites"
"351","351",0.200759999999999,0.400570876338325,0,1,"life_stage_wo_parasites"
"353","353",0.200549999999997,0.40041391186257,0,1,"life_stage_wo_parasites"
"355","355",0.200920000000002,0.40069035317492,0,1,"life_stage_wo_parasites"
"356","356",0.19987,0.39990446651126,0,1,"life_stage_wo_parasites"
"358","358",0.199040000000003,0.39928019315606,0,1,"life_stage_wo_parasites"
"360","360",0.201249999999999,0.400936460053888,0,1,"life_stage_wo_parasites"
"361","361",0.20148,0.401107739234511,0,1,"life_stage_wo_parasites"
"364","364",0.19923,0.39942333743777,0,1,"life_stage_wo_parasites"
"365","365",0.199099999999999,0.399325411923701,0,1,"life_stage_wo_parasites"
"366","366",0.199549999999999,0.399664102483879,0,1,"life_stage_wo_parasites"
"367","367",0.198910000000001,0.399182170649434,0,1,"life_stage_wo_parasites"
"368","368",0.203979999999999,0.402956304501514,0,1,"life_stage_wo_parasites"
"369","369",0.200039999999999,0.400031997040083,0,1,"life_stage_wo_parasites"
"370","370",0.200150000000001,0.400114456644388,0,1,"life_stage_wo_parasites"
"371","371",0.201150000000001,0.400861926856276,0,1,"life_stage_wo_parasites"
"372","372",0.20005,0.400039495319949,0,1,"life_stage_wo_parasites"
"373","373",0.200669999999998,0.400503626864299,0,1,"life_stage_wo_parasites"
