"","NodeID","extinction_mean","extinction_sd","extinction_lower95","extinction_upper95","web"
"109","109",0.20145,0.401085410099798,0,1,"with_parasites_concamitant"
"110","110",0.201280000000001,0.400958812447712,0,1,"with_parasites_concamitant"
"111","111",0.20069,0.400518573915728,0,1,"with_parasites_concamitant"
"112","112",0.159029999999999,0.365705887986295,0,1,"with_parasites_concamitant"
"113","113",0.20134,0.40100350676522,0,1,"with_parasites_concamitant"
"114","114",0.200549999999998,0.400413911862573,0,1,"with_parasites_concamitant"
"115","115",0.199400000000001,0.399551293843807,0,1,"with_parasites_concamitant"
"116","116",0.31924,0.466184508193964,0,1,"with_parasites_concamitant"
"117","117",0.359890000000001,0.479970302846975,0,1,"with_parasites_concamitant"
"118","118",0.360030000000003,0.480011149044235,0,1,"with_parasites_concamitant"
"119","119",0.358940000000004,0.47969196099513,0,1,"with_parasites_concamitant"
"120","120",0.599319999999999,0.490038711715103,0,1,"with_parasites_concamitant"
"121","121",0.200680000000001,0.400511100584576,0,1,"with_parasites_concamitant"
"122","122",0.200849999999999,0.400638094305838,0,1,"with_parasites_concamitant"
"123","123",0.19794,0.398448671742916,0,1,"with_parasites_concamitant"
"124","124",0.201460000000001,0.401092853532277,0,1,"with_parasites_concamitant"
"125","125",0.19968,0.399761798693614,0,1,"with_parasites_concamitant"
"126","126",0.099499999999999,0.299333670018018,0,1,"with_parasites_concamitant"
"127","127",0.160479999999999,0.367052471555669,0,1,"with_parasites_concamitant"
"128","128",0.16057,0.367135701051283,0,1,"with_parasites_concamitant"
"129","129",0.200219999999999,0.400166906347026,0,1,"with_parasites_concamitant"
"130","130",0.20006,0.400046993209233,0,1,"with_parasites_concamitant"
"131","131",0.200590000000001,0.400443823092315,0,1,"with_parasites_concamitant"
"132","132",0.100469999999999,0.300627149251117,0,1,"with_parasites_concamitant"
"133","133",0.19959,0.399694169902758,0,1,"with_parasites_concamitant"
"134","134",0,0,0,0,"with_parasites_concamitant"
